ID_ESCOLA;INF_2023;ATU_CENSO_2023;PCB_2023;PCH_2023
23070013;10.0;22.91176470588235;5.782792665726375;53.40179717586649
23070021;10.0;35.638888888888886;8.659549228944247;50.194855806703046
23070030;9.0;24.71875;17.595307917888565;52.84450063211125
23070048;10.0;22.24074074074074;11.38211382113821;47.460449625312236
23070056;10.0;22.057142857142857;16.519823788546255;51.94300518134715
23070137;10.0;28.847826086956523;11.655011655011654;47.47550866616428
23070188;10.0;26.5;7.7131258457374825;50.37735849056604
23070250;11.0;28.043478260869566;16.5374677002584;48.68217054263566
23070471;9.0;28.321428571428573;14.673913043478262;45.523329129886505
23070846;11.0;37.5;6.882591093117409;54.0
23070870;10.0;25.115384615384617;14.685314685314685;50.84226646248086
23070960;10.0;32.31111111111111;18.401206636500756;45.667125171939475
23071028;11.0;28.214285714285715;5.862068965517241;50.63291139240506
23071168;11.0;34.5625;13.738019169329075;48.64376130198915
23071427;10.0;32.94117647058823;12.418300653594772;49.82142857142857
23071435;9.0;25.5;17.041800643086816;50.294117647058826
23071796;9.0;20.925;3.1818181818181817;49.46236559139785
23071818;9.0;25.08108108108108;19.832985386221296;49.78448275862069
23071850;9.0;30.225;13.636363636363635;51.1166253101737
23071990;10.0;21.57894736842105;15.972222222222221;50.0
23072016;7.0;19.227272727272727;25.829383886255926;48.93617021276596
23072156;10.0;23.41304347826087;12.554112554112553;51.43918291550603
23072180;10.0;24.5;17.12962962962963;52.26757369614512
23072202;10.0;33.125;18.036529680365295;52.20125786163522
23072229;9.0;32.0;10.434782608695652;54.1015625
23072245;9.0;34.1875;11.317567567567567;50.18281535648994
23072270;10.0;36.095238095238095;15.040650406504067;53.03430079155673
23072350;9.0;17.652173913043477;27.083333333333332;48.029556650246306
23072504;9.0;35.53333333333333;13.333333333333334;51.031894934333955
23072512;11.0;33.57142857142857;7.100591715976331;46.297872340425535
23072520;10.0;29.205128205128204;18.937644341801384;51.62423178226514
23072555;9.0;23.791666666666668;7.806691449814126;51.48861646234676
23072563;10.0;21.44736842105263;17.33615221987315;53.37423312883436
23072911;9.0;36.130434782608695;9.109730848861282;47.773766546329725
23073080;11.0;34.08695652173913;13.507109004739338;51.65816326530612
23073144;10.0;29.93220338983051;18.415637860082303;47.45186862967157
23073535;9.0;23.31578947368421;5.0761421319796955;50.67720090293454
23073543;11.0;27.729166666666668;13.162393162393164;50.86401202103682
23073608;10.0;21.41025641025641;26.824817518248175;51.8562874251497
23073667;10.0;30.151515151515152;6.0606060606060606;54.17085427135678
23073748;10.0;25.73913043478261;13.135593220338984;51.09797297297297
23073764;10.0;26.2;29.095354523227385;54.50381679389314
23073772;11.0;28.535714285714285;12.454873646209386;48.93617021276596
23073870;10.0;32.64705882352941;20.418848167539267;49.90990990990991
23073934;9.0;29.785714285714285;13.541666666666666;49.280575539568346
23074078;10.0;32.5;14.673913043478262;48.32167832167833
23074086;11.0;36.13636363636363;10.321100917431194;50.062893081761004
23074124;9.0;28.186046511627907;5.9459459459459465;50.99009900990099
23074140;10.0;29.37037037037037;10.606060606060606;50.945775535939475
23074582;7.0;16.36842105263158;8.799999999999999;51.76848874598071
23074779;9.0;24.05263157894737;30.136986301369863;46.93654266958425
23074876;8.0;24.692307692307693;8.878504672897195;49.06542056074766
23075015;9.0;22.642857142857142;4.304160688665711;52.36593059936908
23075058;7.0;18.176470588235293;6.0606060606060606;50.161812297734635
23075074;7.0;24.46;10.1620029455081;54.29272281275552
23075120;10.0;34.888888888888886;16.155419222903884;54.61783439490446
23075155;10.0;33.72727272727273;12.009237875288683;50.943396226415096
23075856;10.0;22.366666666666667;14.414414414414415;46.19970193740686
23076682;9.0;29.65;13.559322033898304;50.084317032040474
23076720;10.0;28.451612903225808;9.509202453987731;53.6281179138322
23076798;9.0;27.23076923076923;9.236947791164658;53.10734463276836
23077131;9.0;31.5;10.144927536231885;56.96649029982363
23077450;8.0;35.27777777777778;10.7981220657277;48.818897637795274
